"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 28 21:52:48 GMT 2024","Sun Jul 28 21:52:48 GMT 2024","0","","com.example.cinema.unit.controller.ProjectionControllerTest","","com.example.cinema.unit.controller.ProjectionControllerTest","Should_ListAllProjections","[262] id=262",""
"passed","Sun Jul 28 21:34:22 GMT 2024","Sun Jul 28 21:34:22 GMT 2024","254","","com.example.cinema.integration.MovieControllerTest","","com.example.cinema.integration.MovieControllerTest","Should_ReturnNotFound_When_IdForDeletingDoesNotExist","[389] id=1388",""
"passed","Sun Jul 28 21:53:00 GMT 2024","Sun Jul 28 21:53:00 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowObjectAlreadyExistsException_When_MovieNameAlreadyExists","[379] id=379, name=Movie Name 379",""
"passed","Sun Jul 28 21:53:01 GMT 2024","Sun Jul 28 21:53:01 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ReturnActiveReservationList","[164] id=164",""
"passed","Sun Jul 28 21:52:59 GMT 2024","Sun Jul 28 21:52:59 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowBusinessLogicException_WhenMovieForDeletingHaveActiveProjection","[213] id=213",""
"passed","Sun Jul 28 21:52:46 GMT 2024","Sun Jul 28 21:52:46 GMT 2024","1","","com.example.cinema.unit.controller.ReservationControllerTest","","com.example.cinema.unit.controller.ReservationControllerTest","Should_ListAllActiveReservations","[48] id=48",""
"passed","Sun Jul 28 21:52:45 GMT 2024","Sun Jul 28 21:52:45 GMT 2024","0","","com.example.cinema.unit.controller.ReservationControllerTest","","com.example.cinema.unit.controller.ReservationControllerTest","Should_CancelReservationWithGivenId","[27] id=27",""
"passed","Sun Jul 28 21:46:06 GMT 2024","Sun Jul 28 21:46:07 GMT 2024","268","","com.example.cinema.integration.ProjectionControllerTest","","com.example.cinema.integration.ProjectionControllerTest","Should_ReturnNotFound_When_IdForDeletingDoesNotExist","[98] id=1097",""
"passed","Sun Jul 28 21:53:01 GMT 2024","Sun Jul 28 21:53:01 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ReturnActiveReservationListForUser","[311] id=311",""
"passed","Sun Jul 28 21:52:57 GMT 2024","Sun Jul 28 21:52:57 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_CreateNewProjection_When_ThereIsNoOverlappingProjectionInTheSameTheater","[490] id=490",""
"passed","Sun Jul 28 21:52:52 GMT 2024","Sun Jul 28 21:52:52 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ReturnUserWithGivenEmail_WhenUserExists","[72] email=72@mail.com",""
"passed","Sun Jul 28 21:53:00 GMT 2024","Sun Jul 28 21:53:00 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ReturnMovieWithGivenId_WhenMovieExists","[163] id=163",""
"passed","Sun Jul 28 21:53:01 GMT 2024","Sun Jul 28 21:53:01 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ReturnActiveReservationList","[63] id=63",""
"passed","Sun Jul 28 21:52:59 GMT 2024","Sun Jul 28 21:52:59 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowBusinessLogicException_WhenMovieForDeletingHaveActiveProjection","[368] id=368",""
"passed","Sun Jul 28 21:52:59 GMT 2024","Sun Jul 28 21:52:59 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ReturnMovieList","[57] id=57, name=Movie Name 57",""
"passed","Sun Jul 28 21:52:53 GMT 2024","Sun Jul 28 21:52:53 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ReturnUserWithGivenId_WhenUserExists","[419] id=419",""
"passed","Sun Jul 28 21:44:24 GMT 2024","Sun Jul 28 21:44:24 GMT 2024","267","","com.example.cinema.integration.ReservationControllerTest","","com.example.cinema.integration.ReservationControllerTest","Should_ReturnNotFound_When_IdDoesNotExist","[212] id=1211",""
"passed","Sun Jul 28 21:52:46 GMT 2024","Sun Jul 28 21:52:46 GMT 2024","0","","com.example.cinema.unit.controller.ReservationControllerTest","","com.example.cinema.unit.controller.ReservationControllerTest","Should_ListAllActiveReservations","[306] id=306",""
"passed","Sun Jul 28 21:52:44 GMT 2024","Sun Jul 28 21:52:44 GMT 2024","1","","com.example.cinema.unit.controller.ReservationControllerTest","","com.example.cinema.unit.controller.ReservationControllerTest","Should_ReturnReservationDtoWithGivenId","[162] id=162",""
"passed","Sun Jul 28 21:52:56 GMT 2024","Sun Jul 28 21:52:56 GMT 2024","1","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ReturnAvailableProjectionList","[77] id=77",""
"passed","Sun Jul 28 21:41:05 GMT 2024","Sun Jul 28 21:41:05 GMT 2024","271","","com.example.cinema.integration.MovieControllerTest","","com.example.cinema.integration.MovieControllerTest","Should_ReturnNotFound_When_IdDoesNotExist","[466] id=1465",""
"passed","Sun Jul 28 21:52:57 GMT 2024","Sun Jul 28 21:52:57 GMT 2024","1","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_CreateNewProjection_When_ThereIsNoOverlappingProjectionInTheSameTheater","[348] id=348",""
"passed","Sun Jul 28 21:53:02 GMT 2024","Sun Jul 28 21:53:02 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ReturnActiveReservationList","[230] id=230",""
"passed","Sun Jul 28 21:53:03 GMT 2024","Sun Jul 28 21:53:03 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ReturnReservationWithGivenId_WhenReservationExists","[87] id=87",""
"passed","Sun Jul 28 21:52:39 GMT 2024","Sun Jul 28 21:52:39 GMT 2024","1","","com.example.cinema.unit.controller.TheaterControllerTest","","com.example.cinema.unit.controller.TheaterControllerTest","Should_ReturnTheaterDtoWithGivenId","[209] id=209, name=Movie Name 209",""
"passed","Sun Jul 28 21:53:00 GMT 2024","Sun Jul 28 21:53:00 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowBusinessLogicException_WhenMovieForUpdatingCurrentlyHaveActiveProjection","[420] id=420",""
"passed","Sun Jul 28 21:33:38 GMT 2024","Sun Jul 28 21:33:38 GMT 2024","235","","com.example.cinema.integration.MovieControllerTest","","com.example.cinema.integration.MovieControllerTest","Should_ReturnNotFound_When_IdForDeletingDoesNotExist","[210] id=1209",""
"passed","Sun Jul 28 21:52:42 GMT 2024","Sun Jul 28 21:52:42 GMT 2024","0","","com.example.cinema.unit.controller.MovieControllerTest","","com.example.cinema.unit.controller.MovieControllerTest","Should_ReturnMovieDtoWithGivenId","[450] id=450, name=Movie Name 450",""
"passed","Sun Jul 28 21:52:58 GMT 2024","Sun Jul 28 21:52:58 GMT 2024","1","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowBusinessLogicException_WhenMovieForDeletingCurrentlyHaveActiveProjection","[397] id=397",""
"passed","Sun Jul 28 21:52:53 GMT 2024","Sun Jul 28 21:52:53 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ReturnUserWithGivenId_WhenUserExists","[28] id=28",""
"passed","Sun Jul 28 21:43:04 GMT 2024","Sun Jul 28 21:43:04 GMT 2024","266","","com.example.cinema.integration.ReservationControllerTest","","com.example.cinema.integration.ReservationControllerTest","Should_ReturnNotFound_When_IdForDeletingDoesNotExist","[421] id=1420",""
"passed","Sun Jul 28 21:52:55 GMT 2024","Sun Jul 28 21:52:55 GMT 2024","1","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ReturnDeletedProjectionId_WhenProjectionForDeletingExists","[281] id=281",""
"passed","Sun Jul 28 21:52:49 GMT 2024","Sun Jul 28 21:52:49 GMT 2024","0","","com.example.cinema.unit.controller.ProjectionControllerTest","","com.example.cinema.unit.controller.ProjectionControllerTest","Should_ReturnProjectionDtoWithGivenId","[359] id=359",""
"passed","Sun Jul 28 21:52:50 GMT 2024","Sun Jul 28 21:52:50 GMT 2024","0","","com.example.cinema.unit.service.TheaterServiceTest","","com.example.cinema.unit.service.TheaterServiceTest","Should_ThrowEntityNotFoundException_WhenTheaterNotExists","[226] id=226",""
"passed","Sun Jul 28 21:52:52 GMT 2024","Sun Jul 28 21:52:52 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ReturnUserWithGivenEmail_WhenUserExists","[245] email=245@mail.com",""
"passed","Sun Jul 28 21:52:49 GMT 2024","Sun Jul 28 21:52:49 GMT 2024","0","","com.example.cinema.unit.controller.ProjectionControllerTest","","com.example.cinema.unit.controller.ProjectionControllerTest","Should_ReturnProjectionDtoWithGivenId","[437] id=437",""
"passed","Sun Jul 28 21:52:44 GMT 2024","Sun Jul 28 21:52:44 GMT 2024","1","","com.example.cinema.unit.controller.ReservationControllerTest","","com.example.cinema.unit.controller.ReservationControllerTest","Should_ReturnReservationDtoWithGivenId","[101] id=101",""
"passed","Sun Jul 28 21:52:59 GMT 2024","Sun Jul 28 21:52:59 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowBusinessLogicException_WhenMovieForDeletingHaveActiveProjection","[356] id=356",""
"passed","Sun Jul 28 21:36:04 GMT 2024","Sun Jul 28 21:36:04 GMT 2024","254","","com.example.cinema.integration.MovieControllerTest","","com.example.cinema.integration.MovieControllerTest","Should_SaveMovie","[291] movieCreationDto=MovieDto{name='Name291', director='Director291', genres=[COMEDY], length=150, description='Some description'}",""
"passed","Sun Jul 28 21:52:50 GMT 2024","Sun Jul 28 21:52:50 GMT 2024","1","","com.example.cinema.unit.service.TheaterServiceTest","","com.example.cinema.unit.service.TheaterServiceTest","Should_ReturnTheaterList","[21] id=21, name=Movie Name 21",""
"passed","Sun Jul 28 21:52:44 GMT 2024","Sun Jul 28 21:52:44 GMT 2024","1","","com.example.cinema.unit.controller.ReservationControllerTest","","com.example.cinema.unit.controller.ReservationControllerTest","Should_ReturnReservationDtoWithGivenId","[487] id=487",""
"passed","Sun Jul 28 21:52:57 GMT 2024","Sun Jul 28 21:52:57 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_CreateNewProjection_When_StartDateAndTimeIsValid","[340] id=340",""
"passed","Sun Jul 28 21:52:47 GMT 2024","Sun Jul 28 21:52:47 GMT 2024","0","","com.example.cinema.unit.controller.ReservationControllerTest","","com.example.cinema.unit.controller.ReservationControllerTest","Should_ListAllActiveReservationsByUser","[419] id=419",""
"passed","Sun Jul 28 21:52:52 GMT 2024","Sun Jul 28 21:52:52 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ThrowObjectAlreadyExistsException_When_UserWithEmailAlreadyExists","[473] userId=473, username=Movie Name 473, email=473@mail.com",""
"passed","Sun Jul 28 21:52:54 GMT 2024","Sun Jul 28 21:52:54 GMT 2024","1","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_CreateNewUser_When_UserWithUsernameAndEmailNotAlreadyExists","[450] userId=450, username=Movie Name 450, email=450@mail.com",""
"passed","Sun Jul 28 21:53:03 GMT 2024","Sun Jul 28 21:53:03 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ThrowBusinessLogicException_When_UserReachedMaximumNumberOfReservations","[49] id=49",""
"passed","Sun Jul 28 21:52:48 GMT 2024","Sun Jul 28 21:52:48 GMT 2024","1","","com.example.cinema.unit.controller.ProjectionControllerTest","","com.example.cinema.unit.controller.ProjectionControllerTest","Should_ListAllProjections","[360] id=360",""
"passed","Sun Jul 28 21:52:49 GMT 2024","Sun Jul 28 21:52:49 GMT 2024","1","","com.example.cinema.unit.controller.ProjectionControllerTest","","com.example.cinema.unit.controller.ProjectionControllerTest","Should_ListAllAvailableProjections","[199] id=199",""
"passed","Sun Jul 28 21:53:03 GMT 2024","Sun Jul 28 21:53:03 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ThrowEntityNotFoundException_When_ReservationForCancelingDoesNotExist","[367] id=367",""
"passed","Sun Jul 28 21:53:00 GMT 2024","Sun Jul 28 21:53:00 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowObjectAlreadyExistsException_When_MovieNameAlreadyExists","[300] id=300, name=Movie Name 300",""
"passed","Sun Jul 28 21:52:47 GMT 2024","Sun Jul 28 21:52:47 GMT 2024","0","","com.example.cinema.unit.controller.ProjectionControllerTest","","com.example.cinema.unit.controller.ProjectionControllerTest","Should_CreateNewProjection","[293] id=293",""
"passed","Sun Jul 28 21:52:50 GMT 2024","Sun Jul 28 21:52:50 GMT 2024","1","","com.example.cinema.unit.controller.UserControllerTest","","com.example.cinema.unit.controller.UserControllerTest","Should_ListAllUsers","[179] id=179, name=Movie Name 179",""
"passed","Sun Jul 28 21:52:58 GMT 2024","Sun Jul 28 21:52:58 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ReturnDeletedMovieId_WhenMovieForDeletingDoesNotHaveActiveProjection","[2] id=2",""
"passed","Sun Jul 28 21:52:53 GMT 2024","Sun Jul 28 21:52:53 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ThrowEntityNotFoundException_WhenUserWithGivenEmailNotExists","[456] email=456@mail.com",""
"passed","Sun Jul 28 21:53:03 GMT 2024","Sun Jul 28 21:53:03 GMT 2024","1","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ReturnReservationWithGivenId_WhenReservationExists","[308] id=308",""
"passed","Sun Jul 28 21:52:52 GMT 2024","Sun Jul 28 21:52:52 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ReturnUserWithGivenEmail_WhenUserExists","[261] email=261@mail.com",""
"passed","Sun Jul 28 21:53:00 GMT 2024","Sun Jul 28 21:53:00 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowBusinessLogicException_WhenMovieForUpdatingCurrentlyHaveActiveProjection","[480] id=480",""
"passed","Sun Jul 28 21:40:48 GMT 2024","Sun Jul 28 21:40:48 GMT 2024","260","","com.example.cinema.integration.MovieControllerTest","","com.example.cinema.integration.MovieControllerTest","Should_ReturnNotFound_When_IdDoesNotExist","[398] id=1397",""
"passed","Sun Jul 28 21:42:25 GMT 2024","Sun Jul 28 21:42:25 GMT 2024","261","","com.example.cinema.integration.ReservationControllerTest","","com.example.cinema.integration.ReservationControllerTest","Should_ReturnNotFound_When_IdForDeletingDoesNotExist","[273] id=1272",""
"passed","Sun Jul 28 21:52:52 GMT 2024","Sun Jul 28 21:52:52 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ThrowObjectAlreadyExistsException_When_UserWithEmailAlreadyExists","[112] userId=112, username=Movie Name 112, email=112@mail.com",""
"passed","Sun Jul 28 21:53:03 GMT 2024","Sun Jul 28 21:53:03 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ReturnReservationWithGivenId_WhenReservationExists","[204] id=204",""
"passed","Sun Jul 28 21:52:56 GMT 2024","Sun Jul 28 21:52:56 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ThrowEntityNotFoundException_WhenProjectionNotExists","[83] id=83",""
"passed","Sun Jul 28 21:52:52 GMT 2024","Sun Jul 28 21:52:52 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ThrowEntityNotFoundException_WhenUserNotExists","[266] id=266",""
"passed","Sun Jul 28 21:53:01 GMT 2024","Sun Jul 28 21:53:01 GMT 2024","1","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ReturnActiveReservationList","[29] id=29",""
"passed","Sun Jul 28 21:52:51 GMT 2024","Sun Jul 28 21:52:51 GMT 2024","0","","com.example.cinema.unit.service.TheaterServiceTest","","com.example.cinema.unit.service.TheaterServiceTest","Should_ReturnTheaterWithGivenId_WhenTheaterExists","[330] id=330",""
"passed","Sun Jul 28 21:52:55 GMT 2024","Sun Jul 28 21:52:55 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ReturnDeletedProjectionId_WhenProjectionForDeletingExists","[447] id=447",""
"passed","Sun Jul 28 21:35:57 GMT 2024","Sun Jul 28 21:35:57 GMT 2024","248","","com.example.cinema.integration.MovieControllerTest","","com.example.cinema.integration.MovieControllerTest","Should_SaveMovie","[266] movieCreationDto=MovieDto{name='Name266', director='Director266', genres=[COMEDY], length=150, description='Some description'}",""
"passed","Sun Jul 28 21:45:22 GMT 2024","Sun Jul 28 21:45:22 GMT 2024","258","","com.example.cinema.integration.ReservationControllerTest","","com.example.cinema.integration.ReservationControllerTest","Should_ReturnNotFound_When_IdDoesNotExist","[431] id=1430",""
"passed","Sun Jul 28 21:52:55 GMT 2024","Sun Jul 28 21:52:55 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ReturnProjectionList","[416] id=416",""
"passed","Sun Jul 28 21:45:59 GMT 2024","Sun Jul 28 21:45:59 GMT 2024","258","","com.example.cinema.integration.ProjectionControllerTest","","com.example.cinema.integration.ProjectionControllerTest","Should_ReturnNotFound_When_IdForDeletingDoesNotExist","[71] id=1070",""
"passed","Sun Jul 28 21:52:58 GMT 2024","Sun Jul 28 21:52:58 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ReturnDeletedMovieId_WhenMovieForDeletingDoesNotHaveActiveProjection","[255] id=255",""
"passed","Sun Jul 28 21:48:26 GMT 2024","Sun Jul 28 21:48:26 GMT 2024","280","","com.example.cinema.integration.ProjectionControllerTest","","com.example.cinema.integration.ProjectionControllerTest","Should_SaveProjection","[101] projectionCreationDto=ProjectionDto{, movieId=1, theaterId=1, startDateAndTime=2024-11-06T21:48:26.441952436, ticketPrice=200}",""
"passed","Sun Jul 28 21:52:54 GMT 2024","Sun Jul 28 21:52:54 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ReturnUserList","[439] userId=439, username=Movie Name 439",""
"passed","Sun Jul 28 21:52:51 GMT 2024","Sun Jul 28 21:52:51 GMT 2024","0","","com.example.cinema.unit.service.TheaterServiceTest","","com.example.cinema.unit.service.TheaterServiceTest","Should_ReturnTheaterWithGivenId_WhenTheaterExists","[377] id=377",""
"passed","Sun Jul 28 21:53:02 GMT 2024","Sun Jul 28 21:53:02 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_CancelReservation_When_ProjectionIsNotIn2HoursOrLess","[493] id=493",""
"passed","Sun Jul 28 21:53:03 GMT 2024","Sun Jul 28 21:53:03 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ThrowBusinessLogicException_When_UserReachedMaximumNumberOfReservations","[416] id=416",""
"passed","Sun Jul 28 21:52:52 GMT 2024","Sun Jul 28 21:52:52 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ThrowEntityNotFoundException_WhenUserNotExists","[211] id=211",""
"passed","Sun Jul 28 21:52:54 GMT 2024","Sun Jul 28 21:52:54 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_CreateNewUser_When_UserWithUsernameAndEmailNotAlreadyExists","[21] userId=21, username=Movie Name 21, email=21@mail.com",""
"passed","Sun Jul 28 21:53:00 GMT 2024","Sun Jul 28 21:53:00 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowBusinessLogicException_WhenMovieForUpdatingCurrentlyHaveActiveProjection","[354] id=354",""
"passed","Sun Jul 28 21:52:53 GMT 2024","Sun Jul 28 21:52:53 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ThrowEntityNotFoundException_WhenUserWithGivenEmailNotExists","[268] email=268@mail.com",""
"passed","Sun Jul 28 21:52:52 GMT 2024","Sun Jul 28 21:52:52 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ThrowObjectAlreadyExistsException_When_UserWithEmailAlreadyExists","[144] userId=144, username=Movie Name 144, email=144@mail.com",""
"passed","Sun Jul 28 21:53:00 GMT 2024","Sun Jul 28 21:53:00 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ReturnMovieWithGivenId_WhenMovieExists","[82] id=82",""
"passed","Sun Jul 28 21:52:59 GMT 2024","Sun Jul 28 21:52:59 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowBusinessLogicException_WhenMovieForUpdatingCurrentlyHaveActiveProjection","[44] id=44",""
"passed","Sun Jul 28 21:52:56 GMT 2024","Sun Jul 28 21:52:56 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ThrowEntityNotFoundException_WhenProjectionNotExists","[21] id=21",""
"passed","Sun Jul 28 21:45:40 GMT 2024","Sun Jul 28 21:45:40 GMT 2024","257","","com.example.cinema.integration.ReservationControllerTest","","com.example.cinema.integration.ReservationControllerTest","Should_ReturnNotFound_When_IdDoesNotExist","[499] id=1498",""
"passed","Sun Jul 28 21:52:44 GMT 2024","Sun Jul 28 21:52:44 GMT 2024","1","","com.example.cinema.unit.controller.MovieControllerTest","","com.example.cinema.unit.controller.MovieControllerTest","Should_DeleteMovieWithGivenId","[403] id=403",""
"passed","Sun Jul 28 21:31:50 GMT 2024","Sun Jul 28 21:31:51 GMT 2024","247","","com.example.cinema.integration.TheaterControllerTest","","com.example.cinema.integration.TheaterControllerTest","Should_ReturnNotFound_When_IdDoesNotExist","[284] id=1283",""
"passed","Sun Jul 28 21:53:00 GMT 2024","Sun Jul 28 21:53:00 GMT 2024","1","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ReturnDeletedMovieId_WhenMovieForUpdatingDoesNotHaveActiveProjection","[344] id=344",""
"passed","Sun Jul 28 21:46:57 GMT 2024","Sun Jul 28 21:46:57 GMT 2024","277","","com.example.cinema.integration.ProjectionControllerTest","","com.example.cinema.integration.ProjectionControllerTest","Should_ReturnNotFound_When_IdForDeletingDoesNotExist","[284] id=1283",""
"passed","Sun Jul 28 21:52:46 GMT 2024","Sun Jul 28 21:52:46 GMT 2024","1","","com.example.cinema.unit.controller.ReservationControllerTest","","com.example.cinema.unit.controller.ReservationControllerTest","Should_ListAllActiveReservations","[388] id=388",""
"passed","Sun Jul 28 21:53:03 GMT 2024","Sun Jul 28 21:53:03 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ThrowBusinessLogicException_When_NotEnoughAvailableSeats","[402] id=402",""
"passed","Sun Jul 28 21:44:21 GMT 2024","Sun Jul 28 21:44:21 GMT 2024","256","","com.example.cinema.integration.ReservationControllerTest","","com.example.cinema.integration.ReservationControllerTest","Should_ReturnNotFound_When_IdDoesNotExist","[202] id=1201",""
"passed","Sun Jul 28 21:52:58 GMT 2024","Sun Jul 28 21:52:58 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowEntityNotFoundException_WhenMovieForUpdatingNotExists","[276] id=276",""
"passed","Sun Jul 28 21:52:56 GMT 2024","Sun Jul 28 21:52:56 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ThrowEntityNotFoundException_WhenMovieForDeletingNotExists","[435] id=435",""
"passed","Sun Jul 28 21:52:46 GMT 2024","Sun Jul 28 21:52:46 GMT 2024","0","","com.example.cinema.unit.controller.ReservationControllerTest","","com.example.cinema.unit.controller.ReservationControllerTest","Should_ListAllActiveReservationsByUser","[190] id=190",""
"passed","Sun Jul 28 21:53:00 GMT 2024","Sun Jul 28 21:53:00 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowBusinessLogicException_WhenMovieForUpdatingCurrentlyHaveActiveProjection","[242] id=242",""
"passed","Sun Jul 28 21:52:59 GMT 2024","Sun Jul 28 21:52:59 GMT 2024","0","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ThrowBusinessLogicException_WhenMovieForDeletingHaveActiveProjection","[287] id=287",""
"passed","Sun Jul 28 21:52:54 GMT 2024","Sun Jul 28 21:52:54 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_CreateNewUser_When_UserWithUsernameAndEmailNotAlreadyExists","[77] userId=77, username=Movie Name 77, email=77@mail.com",""
"passed","Sun Jul 28 21:52:52 GMT 2024","Sun Jul 28 21:52:52 GMT 2024","0","","com.example.cinema.unit.service.UserServiceTest","","com.example.cinema.unit.service.UserServiceTest","Should_ThrowEntityNotFoundException_WhenUserNotExists","[460] id=460",""
"passed","Sun Jul 28 21:52:58 GMT 2024","Sun Jul 28 21:52:58 GMT 2024","1","","com.example.cinema.unit.service.MovieServiceTest","","com.example.cinema.unit.service.MovieServiceTest","Should_ReturnDeletedMovieId_WhenMovieForDeletingDoesNotHaveActiveProjection","[436] id=436",""
"passed","Sun Jul 28 21:53:01 GMT 2024","Sun Jul 28 21:53:01 GMT 2024","0","","com.example.cinema.unit.service.ReservationServiceTest","","com.example.cinema.unit.service.ReservationServiceTest","Should_ThrowEntityNotFoundException_WhenMovieNotExists","[10] id=10",""
"passed","Sun Jul 28 21:52:55 GMT 2024","Sun Jul 28 21:52:55 GMT 2024","0","","com.example.cinema.unit.service.ProjectionServiceTest","","com.example.cinema.unit.service.ProjectionServiceTest","Should_ReturnProjectionList","[46] id=46",""
